id,filename,passage_id,material,tcValue,pressure,me_method,text
0,PR06014617,4|4,x = 0.10,30,,,"The measured T c 's are 30, 37.7, 36, 27.5 and 20.3 K for x = 0.10, 0.15, 0.20, 0.22 and 0.24, re- spectively."
979,P070214505,4|11,p = 0.069,12 K to 9 K,,,
980,P070214505,4|12,x = p = 0.063,9 K,,,Note that T c =9 K is expected exactly by the empirical relation at x = p = 0.063.
981,P070214505,12|1,x = 0.22,27.4 K,,,
982,P070214505,28|2,La 2−x Sr x CuO 4 (p = 0.069),12 K to 9 K,,,
983,P068180505,1|0,three-layer Na 0.3 CoO 2 •1.3H 2 O,4.3 K,,,
984,P068180505,2|0,Na 0.35 CoO 2 •1.35H 2 O,near 4 K,,,"Since the discovery of superconductivity near 4 K in Na 0.35 CoO 2 •1.35H 2 O 1 , the physics of electronic and magnetic systems based on layered triangular lattices, where the geometry frustrates long-range magnetic ordering at low temperatures, has been of great interest."
985,P068180505,2|2,three-layer Na 0.30 CoO 2 ⋅1.3H 2 O,4.3 K,,,"Here we report the discovery of superconductivity in three-layer Na 0.30 CoO 2 ⋅1.3H 2 O, at a temperature of 4.3 K."
986,PHC4020027,8|5,Na 0.3 CoO 2 •1.3H 2 O,4.2 K,,,
987,PHC4030200,2|3,B 0.63 K 0.37 BiO 3,31 K,,,In this paper we report magnetic penetration depth measure- ments on single crystals B 0.63 K 0.37 BiO 3 (T c ≈ 31 K) down to 0.4 K.
988,PHC4030200,4|0,Single crystal of B 1−x K x BiO 3 (x=0.37),31K,,,
989,PHC3200009,1|6,Bi2Sr2CaCu2O 8+δ,86 K,,,
990,PHC3200009,6|2,optimally- doped Tl 2 Ba 2 CuO 6 crystals (Tl-2201),91 K,,,We have earlier reported the tunneling studies of optimally- doped Tl 2 Ba 2 CuO 6 crystals (Tl-2201) with T c = 91 K which clearly and reproducibly showed a tunneling DOS that is consistent with a momentum-averaged d-wave gap symmetry.
991,PHC3200009,6|4,Tl-2201 crystals,86 K,,,"In this report, we present additional tunneling data on Tl-2201 crystals with T c = 86 K that have been synthesized using a different technique than the one described in Ref. ."
992,PHC3200009,6|15,Bi-2212,86 K,,,We note first that the largest gaps found for the Tl-2201 (∆=25 meV) are close to those of Bi-2212 when both have the same T c =86 K.
993,PHC3200009,7|2,Tl-2201,91 K,,,The optimally-doped compound of Tl-2201 has a T c of approximately 91 K and this value can be reduced to zero on the overdoped side by oxygen annealing.
994,PHC3200009,11|0,Tl-2201 crystals,86 K,,,"Figure shows the conductances of eight junctions on three different Tl-2201 crystals, each with a bulk T c near 86 K."
995,PHC3200009,19|1,optimally-doped Bi-2212,93-95 K,,,The optimally-doped Bi-2212 which has a T c of 93-95 K has an energy gap in the range of 37-38 meV.
996,PHC3200009,19|3,Tl-2201,86 K,,,"Tl-2201 which has a bulk T c of 86 K in this study and 91 K in the previous study, has an energy gap in the range of 19-25 meV."
997,PHC3200009,19|3,Tl-2201,91 K,,,"Tl-2201 which has a bulk T c of 86 K in this study and 91 K in the previous study, has an energy gap in the range of 19-25 meV."
998,PHC3200009,19|12,Bi-2212 is annealed in air,∼86 K,,,When Bi-2212 is annealed in air it has a T c ∼86 K and is slightly overdoped.
999,PHC3200009,19|14,Air annealed Tl-2201,∼82 K,,,Air annealed Tl-2201 has a T c ∼82 K.
1000,PHC3200009,21|0,single crystals of Tl-2201,86 K,,,"To summarize, we have performed SIN tunneling junction measurements on single crystals of Tl-2201 with bulk T c of 86 K."
1001,PHC3200009,21|2,Tl-2201,91 K,,,These observations are consistent with our earlier report on Tl-2201 with a T c of 91 K that were synthesized in a different manner.
1002,PHC3411655,4|1,PCCO,19 K,,,"Typically, these samples exhibited a transition temperature of 19 K for PCCO and 24 K for NCCO with a transition width in the surface re- sistance of 1.5 K and residual normal state resis- tivity values of about 60 µΩ-cm."
1003,PHC3411655,4|1,NCCO,24 K,,,"Typically, these samples exhibited a transition temperature of 19 K for PCCO and 24 K for NCCO with a transition width in the surface re- sistance of 1.5 K and residual normal state resis- tivity values of about 60 µΩ-cm."
1004,PHC3410729,1|0,Ba0.63K0.37BiO3 single crystal,31 K,,,"For a Ba0.63K0.37BiO3 single crystal with Tc≈31 K, Hc1≈750 Oe at 5 K, and dimensions 3×3×1 mm 3 , the temperature and field dependences of magnetic hysteresis loops have been mea- sured within 5-25 K in magnetic fields up to 6 Tesla."
1005,PHC3410729,2|0,Ba 1−x K x BiO 3 (BKBO),30 K,,,"It is well known that Ba 1−x K x BiO 3 (BKBO) with T c ≈30 K is very suitable for research of high-T c super- conductivity, because it has a simple perovskite struc- ture and characteristics similar to cuprate superconduc- tors."
1006,PHC3410729,3|1,Ba 0.63 K 0.37 BiO 3 single crystal,31 K,,,
1007,PHC3410729,4|0,x≈0.37,31 K,,,
1008,PHC3830337,15|3,RuSr 2 GdCu 2 O 8,42 K,,,
1009,PHC2640145,1|9,Hg0.45Pb0.30Ba1.63Sr0.50Ca1.94Cu3O8,128 K,,,"Four samples of Hg0.45Pb0.30Ba1.63Sr0.50Ca1.94Cu3O8 ( Tc = 128 K), Hg0.42Pb0.41Ba1.19Sr1.06Ca1.97Cu3O8 (125 K), Hg0.50Pb0.50Ba0.59Sr1.24Ca1.83Cu3.34O8 (116 K) and Hg0.34Pb0.54Ba0.61Sr1.17Ca1.88Cu3O8 (115 K) were selected for single- crystal intensity measurements."
1010,PHC2640145,1|9,Hg0.42Pb0.41Ba1.19Sr1.06Ca1.97Cu3O8,125 K,,,"Four samples of Hg0.45Pb0.30Ba1.63Sr0.50Ca1.94Cu3O8 ( Tc = 128 K), Hg0.42Pb0.41Ba1.19Sr1.06Ca1.97Cu3O8 (125 K), Hg0.50Pb0.50Ba0.59Sr1.24Ca1.83Cu3.34O8 (116 K) and Hg0.34Pb0.54Ba0.61Sr1.17Ca1.88Cu3O8 (115 K) were selected for single- crystal intensity measurements."
1011,PHC2640145,1|9,Hg0.50Pb0.50Ba0.59Sr1.24Ca1.83Cu3.34O8,116 K,,,"Four samples of Hg0.45Pb0.30Ba1.63Sr0.50Ca1.94Cu3O8 ( Tc = 128 K), Hg0.42Pb0.41Ba1.19Sr1.06Ca1.97Cu3O8 (125 K), Hg0.50Pb0.50Ba0.59Sr1.24Ca1.83Cu3.34O8 (116 K) and Hg0.34Pb0.54Ba0.61Sr1.17Ca1.88Cu3O8 (115 K) were selected for single- crystal intensity measurements."
1012,PHC2640145,1|9,Hg0.34Pb0.54Ba0.61Sr1.17Ca1.88Cu3O8,115 K,,,"Four samples of Hg0.45Pb0.30Ba1.63Sr0.50Ca1.94Cu3O8 ( Tc = 128 K), Hg0.42Pb0.41Ba1.19Sr1.06Ca1.97Cu3O8 (125 K), Hg0.50Pb0.50Ba0.59Sr1.24Ca1.83Cu3.34O8 (116 K) and Hg0.34Pb0.54Ba0.61Sr1.17Ca1.88Cu3O8 (115 K) were selected for single- crystal intensity measurements."
1013,PHC4210001,1|3,YBa 2 Cu 3 O y (Y-123),88 K,,,
1014,PHC4210001,3|3,fully oxygenated Y-123 with y > 6.99,87-89 K,,,"Although fully oxygenated Y-123 with y > 6.99 must be overdoped with T c = 87-89 K , the T c of well-oxygenated polycrystal is saturated at about (=92-93 K )."
1015,PHC4210001,3|3,well-oxygenated polycrystal,92-93 K,,,"Although fully oxygenated Y-123 with y > 6.99 must be overdoped with T c = 87-89 K , the T c of well-oxygenated polycrystal is saturated at about (=92-93 K )."
1016,PHC4210001,18|3,Sample A1,93 K,,,
1017,PHC4210001,23|1,Sample B1,88 K,,,T c of Sample B1 ( 88 K) is 5 K lower than that of Sample A1.
1018,PHC4210001,24|1,B2,93.5 K,,,
1019,PHC4210001,24|1,B3,93.5 K,,,
1020,PHC4210001,28|1,y = 6.99,87 K,,,"The S-T curve with the room temperature value of S = -3mV/K for B1 shows a good agreement with that of overdoped single crystal (T c = 87 K, y = 6.99) as well as the absolute value at room temperature ."
1021,PHC4200023,1|2,Sr 2 CuO 2+ Cl 2-y,30K,,,
1022,PHC4200023,5|2,"(Sr,Ca) 3 Cu 2 O 4+ Cl 2-y",80K,,,"For example, (Sr,Ca) 3 Cu 2 O 4+ Cl 2-y superconductor with T c 80K of 0212-type structure was synthesized by using the ""apical oxygen doping"", under high pressure."
1023,PHC4200023,8|2,Sr 2 CuO 2+ Cl 2-y,30 K,,,
1024,PHC4200023,14|1,y = 0.8,33,,,"The superconducting transitions are observed in those samples with T c 33, 20, 30K for y = 0.8, 1.0, 1.4, respectively."
1025,PHC4200023,14|1,1.0,20,,,"The superconducting transitions are observed in those samples with T c 33, 20, 30K for y = 0.8, 1.0, 1.4, respectively."
1026,PHC4200023,14|1,1.4,30K,,,"The superconducting transitions are observed in those samples with T c 33, 20, 30K for y = 0.8, 1.0, 1.4, respectively."
1027,PHC4200023,14|3,y=1.4,36K,,,The higher T c of 36K with y=1.4 may imply that the sample is chemically inhomogeneous.
1028,PHC4200023,15|8,oxygen doped Cl-0201 phase Sr 2 CuO 2+ Cl 2-y,30 K,,,So it is inferred that the observed 30 K bulk superconductiv- ity is caused by the apical oxygen doped Cl-0201 phase Sr 2 CuO 2+ Cl 2-y.
1029,PHC4200023,16|2,Cl-0201 type Sr 2 CuO 2+ Cl 2-y,30 K,,,
1030,PHC4200023,21|1,Sr 2 CuO 2+ Cl 1.2,30K,,,
1031,PHC4020152,3|4,x ∼ 0.15,40 K,,,It increases from 40 K for x ∼ 0.15 to 70 K for x ∼ 0.40.
1032,PHC4020152,3|4,x ∼ 0.40,70 K,,,It increases from 40 K for x ∼ 0.15 to 70 K for x ∼ 0.40.
1033,PHC4020152,3|5,Hg-2212,82-84 K,,,The optimal T c in Hg-2212 system is 82-84 K .
1034,PHC4020152,4|3,"optimally doped (Hg,Pb)-2212",82-84 K,,,"In optimally doped (Hg,Pb)-2212 (T c ∼ 82-84 K) dT c /dP ∼ 1 K/GPa below 20 GPa ."
1035,PHC4020152,28|3,y = 0,0 K,,,In both series T c increases continuously from 0 K (y = 0) to 42 K (y = 1.0) for the first series and from 21 K to 60 K in the second one.
1036,PHC4020152,28|3,y = 1.0,42 K,,,In both series T c increases continuously from 0 K (y = 0) to 42 K (y = 1.0) for the first series and from 21 K to 60 K in the second one.
1037,PHC4020152,32|3,Hg 2 (Ba 0.5 Sr 0.5 ) 2 YCu 2 O 8−δ,32 K,,,"Indeed Hg 2 (Ba 0.5 Sr 0.5 ) 2 YCu 2 O 8−δ and Hg 2 Sr 2 YCu 2 O 8−δ are already superconducting without Ca doping, respectively at 32 K and 42 K ."
1038,PHC4020152,32|3,Hg 2 Sr 2 YCu 2 O 8−δ,42 K,,,"Indeed Hg 2 (Ba 0.5 Sr 0.5 ) 2 YCu 2 O 8−δ and Hg 2 Sr 2 YCu 2 O 8−δ are already superconducting without Ca doping, respectively at 32 K and 42 K ."
1039,PHC4020152,32|4,y = 0,0 K,,,"As a result of series I, T c onset increases regularly from 0 K (y = 0) to 42 K (y = 1) with the Sr content."
1040,PHC4020152,32|4,y = 1,42 K,,,"As a result of series I, T c onset increases regularly from 0 K (y = 0) to 42 K (y = 1) with the Sr content."
1041,PHC4020152,32|5,Hg 2 Ba 2 (Y 0.80 Ca 0.20 )Cu 2 O 8−δ,21 K,,,"In series II, the Hg 2 Ba 2 (Y 0.80 Ca 0.20 )Cu 2 O 8−δ compound, is super- conducting at 21 K."
1042,PHC4020152,32|7,y = 0,21 K,,,"As for the previous case , the Ba replacement by Sr in series II also increases T c continuously with the Sr content from 21 K (y = 0) to 60-58 K (y = 0.7-1.0)."
1043,PHC4020152,32|7,y = 0.7-1.0,60-58 K,,,"As for the previous case , the Ba replacement by Sr in series II also increases T c continuously with the Sr content from 21 K (y = 0) to 60-58 K (y = 0.7-1.0)."
1044,PHC4170033,1|4,x=0.60,20 K,,,"Further, the x=0.60 sample shows onset of a broad superconducting transition temperature (T c onset ) at around 20 K without achieving the T c R=0 state down to 2 K."
1045,PHC4170033,1|5,x = 0.80,5,,,"The T c R=0 state is observed in x = 0.80 and 1.00 samples at around 5 and 14 K, respectively."
1046,PHC4170033,1|5,1.00,14 K,,,"The T c R=0 state is observed in x = 0.80 and 1.00 samples at around 5 and 14 K, respectively."
1047,PHC4170033,1|6,x = 0.8,11 K,,,"Thermo-electric power (S), also exhibits T c S~0 state at around 11 K and 16 K, respectively for x = 0.8 and 1.00 samples."
1048,PHC4170033,1|6,1.00,16 K,,,"Thermo-electric power (S), also exhibits T c S~0 state at around 11 K and 16 K, respectively for x = 0.8 and 1.00 samples."
1049,PHC4170033,10|8,x = 0.60,around 20 K,,,"For x = 0.60 sample, the normal state conduction is mostly metallic in nature with a slight upturn before the superconducting onset (T c onset ) at around 20 K."
1050,PHC4170033,10|10,x = 0.80,5 K,,,
1051,PHC4170033,10|10,1.0,14 K,,,
1052,PHC4170033,11|1,x = 0.80,around 26 K,,,
1053,PHC4170033,11|1,x = 0.80,5 K,,,
1054,PHC4170033,11|4,x = 1.00,14 K,,,
1055,PHC4170033,11|4,x = 1.00,32 K,,,
1056,PHC4170033,12|0,x = 0.80,11 K,,,"Thermoelectric power measurements below T(S max ), exhibit transition to T c S~0 state at around 11 K and 16 K, respectively, for x = 0.80 and 1.00 samples consistent with resistance measurements."
1057,PHC4170033,12|0,1.00,16 K,,,"Thermoelectric power measurements below T(S max ), exhibit transition to T c S~0 state at around 11 K and 16 K, respectively, for x = 0.80 and 1.00 samples consistent with resistance measurements."
1058,PHC3660299,4|2,(Sr 1−x Nd x )CuO 2 film,43 K,,,
1059,PHC3660299,14|0,La-112,43 K,,,"The superconducting transition onset in ap- pears at 43 K, which is the value typically reported for the La-112 compound ."
1060,PHC3660299,16|4,La-112,42.6 K,,,
1061,PHC3660299,24|6,Sr0.9La0.1CuO2,42.6 K,,,
1062,JPS0731297,3|2,layered cobalt oxide Na z CoO 2 ⋅yH 2 O ( z~0.3 and y~1.3),~4.5 K,,,
1063,JPS0731131,1|1,Na0.35CoO2•1.3H2O single crystal,4.5 K,,resistivity,
1064,JPS0731131,3|1,Na 0.35 CoO 2 •1.3H 2 O,5 K,,,
1065,JPS0731131,8|2,single crystal of Na 0.35 CoO 2 •1.3H 2 O,4.5 K,,,
1066,JPS0731131,8|3,single crystal of Na 0.35 CoO 2 •1.3H 2 O,3.9 K,,,
1067,JPS0731131,9|2,single crystal of Na 0.35 CoO 2 •1.3H 2 O,4.5 K,,,
1068,JP01103169,8|4,x=0,∼84 K,,resistivity,
1069,JP01103169,8|4,x=0,∼84 K,,resistivity,
1070,JP01103169,8|4,x=0.1,∼87 K,,,"Reflecting the slightly overdoped nature of x=0, T c (∼84 K) for the x=0 sample is lower than T c (∼87 K) for x=0.1."
1071,JPS0722453,1|0,Na x CoO 2 ⋅yH 2 O,4.5 K,,,Layered Co oxide Na x CoO 2 ⋅yH 2 O with the superconducting transition temperature T c =4.5 K has been studied by 59 Co-NMR.
1072,JPS0722453,6|0,Na x CoO 2 ⋅yH 2 O,~4.5 K,,,The powder sample of Na x CoO 2 ⋅yH 2 O with T c ~4.5 K was prepared from Na 0.75 CoO 2 by the method described in Ref. .
1073,JPS0722453,7|7,Na x CoO 2 ⋅yH 2 O,~4.5 K,,,
1074,JPS0710709,2|8,Cd 2 Re 2 O 7,1 ∼ 2 K,,specific heat,"It is reported that Cd 2 Re 2 O 7 falls into the bulk superconducting state below T c ≃ 1 ∼ 2 K, as confirmed by a large jump of specific heat ∆C c as well as large diamagnetism due to the Meissner effect associated with the occurrence of zero resistivity."
1075,JPS0731655,1|0,CsOs 2 O 6,3.3 K,,,The discovery of a new β-pyrochlore oxide superconductor CsOs 2 O 6 with T c = 3.3 K is reported.
1076,JPS0731655,1|1,KOs 2 O 6,9.6 K,,,"It is the third superconductor in the family of β-pyrochlore oxides, following KOs 2 O 6 with T c = 9.6 K and RbOs 2 O 6 with T c = 6.3 K."
1077,JPS0731655,1|1,RbOs 2 O 6,6.3 K,,,"It is the third superconductor in the family of β-pyrochlore oxides, following KOs 2 O 6 with T c = 9.6 K and RbOs 2 O 6 with T c = 6.3 K."
1078,JPS0731655,3|1,Cd 2 Re 2 O 7,1.0 K,,,"The first superconductor in the family of pyrochlore oxides was discovered in Cd 2 Re 2 O 7 at T c = 1.0 K. 2-4) Recently, we found another type of pyrochlore oxides with the general formula AB 2 O 6 called the β-pyrochlore oxide, 5) where A is a large monovalent alkaline metal cation."
1079,JPS0731655,3|2,RbOs 2 O 6,6.3 K,,,"Two osmates, RbOs 2 O 6 and KOs 2 O 6 , have been prepared in this family, which exhibit superconductivity at higher T c 's of 6.3 K and 9.6 K, respectively. 5,6) They crystallize in a modified pyrochlore structure, where Os atoms form a corner-sharing tetrahedral network called the pyrochlore lattice, as in A 2 B 2 O 7 -type pyrochlore oxides which is now called α-pyrochlore, while alkaline metal atoms occupy the 8b site which is the O' site in the α-pyrochlore."
1080,JPS0731655,3|2,KOs 2 O 6,9.6 K,,,"Two osmates, RbOs 2 O 6 and KOs 2 O 6 , have been prepared in this family, which exhibit superconductivity at higher T c 's of 6.3 K and 9.6 K, respectively. 5,6) They crystallize in a modified pyrochlore structure, where Os atoms form a corner-sharing tetrahedral network called the pyrochlore lattice, as in A 2 B 2 O 7 -type pyrochlore oxides which is now called α-pyrochlore, while alkaline metal atoms occupy the 8b site which is the O' site in the α-pyrochlore."
1081,JPS0731655,4|3,,3.4 K,,resistivity,
1082,JPS0731655,4|4,,3.2 K,,resistivity,
1083,JPS0731655,4|5,CsOs 2 O 6,3.3 K,,resistivity,
1084,JPS0731655,5|0,,3.3 K,,magnetic susceptibility,"In addition to the observation of the zero-resistive transition, a large diamagnetic signal associated with the Meissner effect was observed below 3.3 K. shows the temperature dependence of magnetic susceptibility measured on a powdered sample in a Quantum Design MPMS."
1085,JPS0731655,5|4,CsOs 2 O 6,3.2 K,,,
1086,JPS0731655,5|4,RbOs 2 O 6,6.3 K,,,
1087,JPS0731655,5|4,KOs 2 O 6,9.6 K,,,
1088,JPS0731655,9|0,CsOs 2 O 6,3.3 K,,,"In conclusion, we found superconductivity with T c = 3.3 K in the new β-pyrochlore oxide CsOs 2 O 6 ."
1089,JPS0730819,1|2,RbOs 2 O 6,6.3 K,,Resistivity,
1090,JPS0730819,1|2,RbOs 2 O 6,6.3 K,,magnetic susceptibility,
1091,JPS0730819,1|2,RbOs 2 O 6,6.3 K,,specific heat,
1092,JPS0730819,3|2,Cd 2 Re 2 O 7 (Re 5+ : 5d 2 ),1 K,,,"Recently, superconductivity was found in Cd 2 Re 2 O 7 (Re 5+ : 5d 2 ) at T c = 1 K for the first time in the family of pyrochlore oxides. 2-4) The mechanism of the superconductivity appears to be conventional, and may be understood in the framework of the weak-coupling Bardeen-Cooper-Schrieffer (BCS) theory. 5) Very recently, we have discovered a new pyrochlore oxide KOs 2 O 6 which exhibits superconductivity at 9.6 K. 6) Our preliminary structural analysis indicates that it crystallizes in a cubic structure with space group m Fd3 , as in the ideal pyrochlore oxides, but with K atoms located at the O' site of the ideal pyrochlore structure."
1093,JPS0730819,3|2,KOs 2 O 6,9.6 K,,,"Recently, superconductivity was found in Cd 2 Re 2 O 7 (Re 5+ : 5d 2 ) at T c = 1 K for the first time in the family of pyrochlore oxides. 2-4) The mechanism of the superconductivity appears to be conventional, and may be understood in the framework of the weak-coupling Bardeen-Cooper-Schrieffer (BCS) theory. 5) Very recently, we have discovered a new pyrochlore oxide KOs 2 O 6 which exhibits superconductivity at 9.6 K. 6) Our preliminary structural analysis indicates that it crystallizes in a cubic structure with space group m Fd3 , as in the ideal pyrochlore oxides, but with K atoms located at the O' site of the ideal pyrochlore structure."
1094,JPS0730819,3|7,RbOs 2 O 6,6.3 K,,,"In the following search for a new superconductor, we have obtained a new ternary phase RbOs 2 O 6 with the β-pyrochlore structure, which exhibits superconductivity at 6.3 K."
1095,JPS0730819,8|1,RbOs 2 O 6,6.5 K,,resistivity,
1096,JPS0730819,8|3,RbOs 2 O 6,6.3 K,,resistivity,
1097,JPS0730819,8|3,RbOs 2 O 6,6.1 K,,resistivity,
1098,JPS0730819,9|0,,6.3 K,,magnetic susceptibility,"In addition to the observation of the zero-resistivity transition, a large diamagnetic signal associated with the Meissner effect has been observed below 6.3 K. shows a temperature dependence of magnetic susceptibility measured on a powdered sample in a Quantum Design MPMS."
1099,JPS0730819,10|1,RbOs 2 O 6,6.3 K,,specific heat,
1100,JPS0730819,10|1,,5.8 K,,specific heat,"As shown in , the specific heat divided by temperature suddenly increases below 6.3 K, and forms a broad maximum around 5.8 K."
1101,JPS0730819,12|0,RbOs 2 O 6,6.3 K,,,"In conclusion, we found superconductivity with T c = 6.3 K in a new β-pyrochlore oxide RbOs 2 O 6."
